report_id,indicator_id,indicator_name,dimension,indicator_type,status,value,unit,qualitative_text,evidence_quote,page_no,block_id,block_type,llm_confidence,llm_reason,source_candidate_count,elapsed_seconds,postprocess_repaired,quantitative_incomplete,repair_method,repair_reason,raw_response
002887_绿茵生态_2025_ESG报告,g_risk_management,风险管理体系,G,boolean,found,true,,公司建立健全风险管理体系，定期开展风险评估，确保风险得到有效控制。,为防范和应对潜在风险与危机，保障公司业务和运营的持续、稳定、健康发展，公司根据相关法律法规及政策规定，结合公司实际经营情况，建立健全风险管理体系，定期开展风险评估，确保风险得到有效控制。,11,002887_绿茵生态_2025_ESG报告:p11:b5,paragraph,0.0000,明确披露风险管理体系,5,0.896,false,false,none,,
002887_绿茵生态_2025_ESG报告,g_business_ethics,商业道德,G,boolean,found,true,,公司设立举报途径并严格保密举报信息，维护举报人权益，促进市场公平竞争。,公司坚定开展反舞弊、反贿赂工作，设立电话热线、邮箱等多种举报途径，鼓励全体员工及其他相关方参与商业道德建设；接受匿名举报，对举报人信息及举报的具体内容严格保密，切实维护举报人的正当权益。,12,002887_绿茵生态_2025_ESG报告:p12:b5,paragraph,0.0000,明确披露反舞弊机制,5,0.897,false,false,none,,
002887_绿茵生态_2025_ESG报告,g_tax_transparency,税务透明,G,qualitative,found,,,公司坚持守法经营，严格遵守财务制度和会计准则，真实准确核算经营成果，依法履行纳税义务，及时足额缴纳税款，保证依法诚信纳税。,纳税是公司回馈社会，承担社会责任的重要体现。公司自成立以来，一直坚持守法经营，严格遵守企业财务制度、会计准则，真实准确核算企业经营成果，依法履行纳税义务，及时足额缴纳税款，保证依法诚信纳税。,12,002887_绿茵生态_2025_ESG报告:p12:b17,paragraph,0.0000,明确披露纳税义务履行,3,0.892,false,false,none,,
002887_绿茵生态_2025_ESG报告,g_information_disclosure,信息披露,G,qualitative,missing,,,,,,,,0.0000,,0,0.000,false,false,none,,
002887_绿茵生态_2025_ESG报告,g_investor_relations,投资者关系,G,qualitative,found,,,公司举办年度网上业绩说明会，与投资者就业绩、发展及关心问题充分沟通,举办公司年度网上业绩说明会，与投资者就公司业绩、发展情况以及其他投资者关心的问题进行充分沟通,10,002887_绿茵生态_2025_ESG报告:p10:b16,paragraph,0.0000,明确披露沟通渠道,2,0.798,false,false,none,,
002887_绿茵生态_2025_ESG报告,g_cybersecurity_governance,网络安全治理,G,qualitative,missing,,,,,,,,0.0000,,0,0.000,false,false,none,,
002887_绿茵生态_2025_ESG报告,g_audit_committee,审计委员会,G,boolean,found,true,,审计委员会作为董事会下设机构，明确行使监事会职权,公司已根据《公司法》等有关法律、法规规定，取消设置监事会，监事会的职权由董事会审计委员会行使。,10,002887_绿茵生态_2025_ESG报告:p10:b7,paragraph,0.0000,明确披露审计委员会存在,4,0.831,false,false,none,,
002887_绿茵生态_2025_ESG报告,g_party_building,党建工作,G,boolean,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
002887_绿茵生态_2025_ESG报告,e_ghg_scope1,直接温室气体排放量,E,quantitative,missing,,,,,,,,0.0000,,0,0.000,false,false,none,,
002887_绿茵生态_2025_ESG报告,e_ghg_scope2,间接温室气体排放量,E,quantitative,missing,,,,,,,,0.0000,,0,0.000,false,false,none,,
002887_绿茵生态_2025_ESG报告,e_renewable_energy,可再生能源使用量,E,quantitative,missing,,,,,,,,0.0000,,0,0.000,false,false,none,,
002887_绿茵生态_2025_ESG报告,s_training,员工培训,S,quantitative,missing,,,,,,,,0.0000,,0,0.000,false,false,none,,
002887_绿茵生态_2025_ESG报告,g_materiality_assessment,实质性议题评估,G,qualitative,missing,,,,,,,,0.0000,,0,0.000,false,false,none,,
002958_青农商行_2025_可持续发展报告,e_ghg_total,温室气体排放总量,E,quantitative,found,"24,348.58",吨二氧化碳当量(tCO2e),,"温室气体排放总量 | 吨二氧化碳当量(tCO2e) | 24,348.58",30,002958_青农商行_2025_可持续发展报告:p30:b5,table,0.0000,明确数值,2,0.898,false,false,none,,
002958_青农商行_2025_可持续发展报告,e_ghg_intensity,温室气体排放强度,E,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
002958_青农商行_2025_可持续发展报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,青岛农商银行将环境因素融入金融服务与业务发展中，加强自身运营过程中的环境管理与碳排放管理，推动绿色金融与绿色运营协同发展。,青岛农商银行积极响应国家“双碳”战略，持续深化绿色金融实践，将环境因素融入金融服务与业务发展中。本行不断加大对绿色产业和低碳项目的金融支持力度，同时加强自身运营过程中的环境管理与碳排放管理，推动绿色金融与绿色运营协同发展，为经济社会绿色转型贡献金融力量。,27,002958_青农商行_2025_可持续发展报告:p27:b3,paragraph,0.0000,明确提及碳排放管理,2,1.006,false,false,none,,
002958_青农商行_2025_可持续发展报告,e_climate_risk,气候风险管理,E,boolean,found,true,,青岛农商银行参考TCFD框架，将气候风险纳入全面风险管理体系，制定管理办法并实施闭环管理机制。,"参考TCFD的建议披露框架,从物理风险、转型风险和机遇三大类别,识别青岛农商银行面临的风险和机遇类型,并依据国家法律法规、政策要求,国内外可持续发展趋势和公司实际情况,与第三方专业机构合作,定义和描述气候变化为公司带来的风险和机遇。",29,002958_青农商行_2025_可持续发展报告:p29:b2,table,0.0000,明确披露气候风险管理机制,5,0.999,false,false,none,,
002958_青农商行_2025_可持续发展报告,e_energy_total,能源消耗总量,E,quantitative,missing,,,,,,,,0.0000,,0,0.002,false,false,none,,
002958_青农商行_2025_可持续发展报告,e_electricity_total,耗电量,E,quantitative,found,"2,468.80",万千瓦时,,"外购电力 | 万千瓦时 | 2,468.80",38,002958_青农商行_2025_可持续发展报告:p38:b7,table,0.9500,明确数值匹配,2,0.818,false,false,none,,
002958_青农商行_2025_可持续发展报告,e_fuel_consumption,燃料消耗量,E,quantitative,found,8.46,万立方米,,天然气消耗量 | 万立方米 | 8.46,38,002958_青农商行_2025_可持续发展报告:p38:b7,table,0.9500,明确数值匹配,2,0.814,false,false,none,,
002958_青农商行_2025_可持续发展报告,e_water_total,总用水量,E,quantitative,found,12.22,万吨,,耗水量 | 万吨 | 12.22,38,002958_青农商行_2025_可持续发展报告:p38:b10,table,0.9500,明确数值匹配,2,0.820,false,false,none,,
002958_青农商行_2025_可持续发展报告,e_cod,化学需氧量排放量,E,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
002958_青农商行_2025_可持续发展报告,e_ammonia_nitrogen,氨氮排放量,E,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
002958_青农商行_2025_可持续发展报告,e_waste_total,废弃物产生量,E,quantitative,found,315.43,吨,,无害废弃物产生量 | 吨 | 315.43,38,002958_青农商行_2025_可持续发展报告:p38:b10,table,0.9500,明确数值,2,0.847,false,false,none,,
002958_青农商行_2025_可持续发展报告,e_hazardous_waste,危险废弃物产生量,E,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
002958_青农商行_2025_可持续发展报告,e_nonhazardous_waste,一般废弃物产生量,E,quantitative,found,315.43,吨,,无害废弃物产生量 | 吨 | 315.43,38,002958_青农商行_2025_可持续发展报告:p38:b10,table,0.9500,明确数值匹配,2,0.837,false,false,none,,
002958_青农商行_2025_可持续发展报告,e_waste_recycling,废弃物回收利用量,E,quantitative,missing,,,,,,,,0.0000,,1,0.569,false,false,none,,
002958_青农商行_2025_可持续发展报告,e_air_pollutants,大气污染物排放,E,quantitative,missing,,,,,,,,0.0000,,0,0.002,false,false,none,,
002958_青农商行_2025_可持续发展报告,e_nox,氮氧化物排放量,E,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
002958_青农商行_2025_可持续发展报告,e_voc,挥发性有机物排放量,E,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
002958_青农商行_2025_可持续发展报告,e_particulate,颗粒物排放量,E,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
002958_青农商行_2025_可持续发展报告,e_environmental_penalty,环境处罚,E,boolean,missing,,,,,,,,0.0000,,0,0.002,false,false,none,,
002958_青农商行_2025_可持续发展报告,e_biodiversity,生物多样性保护,E,boolean,missing,,,,,,,,0.0000,,5,0.664,false,false,none,,
002958_青农商行_2025_可持续发展报告,e_green_product,绿色产品与服务,E,qualitative,found,165.12,亿元,绿色金融贷款余额165.12亿元，较年初增加25.86亿元，增速18.57%。,绿色金融贷款 165.12 亿元，较年初增加 25.86 亿元，增速 18.57%。,6,002958_青农商行_2025_可持续发展报告:p6:b7,list,0.0000,明确数值与单位,5,1.146,false,false,none,,
002958_青农商行_2025_可持续发展报告,e_green_office,绿色办公,E,boolean,found,true,,通过制度约束、数字化赋能和资源节约等多种方式推行绿色办公，推广无纸化办公，减少纸张消耗和差旅需求。,本行持续践行绿色发展理念，将绿色办公作为推进低碳运营的重要抓手，通过制度约束、数字化赋能和资源节约等多种方式，持续降低运营过程中的资源消耗与环境影响，推动形成节约高效、绿色低碳的办公方式。,38,002958_青农商行_2025_可持续发展报告:p38:b12,paragraph,0.0000,明确披露绿色办公措施,5,1.081,false,false,none,,
002958_青农商行_2025_可持续发展报告,s_employee_total,员工总数,S,quantitative,found,6025,人,,"员工总人数 | 人 | 6,025",5,002958_青农商行_2025_可持续发展报告:p5:b5,table,0.0000,明确数值,4,0.794,false,false,none,,
002958_青农商行_2025_可持续发展报告,s_employee_gender,女性员工人数或占比,S,quantitative,missing,,,,,,,,0.0000,,2,0.571,false,false,none,,
002958_青农商行_2025_可持续发展报告,s_compensation_benefits,薪酬福利,S,qualitative,found,,,本行制定《职工福利费管理办法》，完善福利体系，提供补偿性、救助性及其他福利，增强员工满意度与归属感。,本行始终将员工视为最为宝贵的财富，高度重视员工福祉，制订《职工福利费管理办法》，不断完善福利体系，积极打造暖心关怀机制，在保障员工基本福利的同时，进一步关注其多样化需求，给予员工补偿性福利、救助性福利以及各种其他福利，增强员工的满意度与归属感，共同推动构建充满人文关怀的企业生态。,63,002958_青农商行_2025_可持续发展报告:p63:b6,title,0.9500,明确提及福利体系及具体福利类型,5,1.009,false,false,none,,
002958_青农商行_2025_可持续发展报告,s_employee_rights,员工权益保障,S,qualitative,found,true,,报告中明确提及员工权益保障措施，包括提供员工培训、明晰晋升通道、完善薪酬福利、关注员工健康。,职工 | ·工会·职工代表大会·座谈会·慰问走访·工作评核·问卷沟通 | ·员工权益保障·员工职业发展·员工薪酬福利·良好工作环境 | ·提供员工培训·明晰晋升通道·完善薪酬福利·关注员工健康,11,002958_青农商行_2025_可持续发展报告:p11:b15,table,0.9500,明确提及员工权益保障措施,5,1.209,false,false,none,,
002958_青农商行_2025_可持续发展报告,s_diversity_equal_opportunity,多元化与平等机会,S,qualitative,found,,,本行董事选聘充分考虑性别、年龄、专业背景等多方面平衡，覆盖会计学、金融学、经济学、管理学等专业领域，推动董事会多元化。,本行董事均按照《公司法》《公司章程》的有关规定选举、聘任产生，立足企业的实际发展需求，在选聘时充分考虑包括性别、年龄、专业背景等多方面的平衡，致力于推动董事会多元化。本行董事成员覆盖会计学、金融学、经济学、管理学等各项专业领域，为公司经营决策和规范运作提供合理、科学的意见和建议。,16,002958_青农商行_2025_可持续发展报告:p16:b17,paragraph,0.0000,直接引用董事会多元化描述,5,1.134,false,false,none,,
002958_青农商行_2025_可持续发展报告,s_occupational_health,职业健康,S,qualitative,missing,,,,,,,,0.0000,,2,0.586,false,false,none,,
002958_青农商行_2025_可持续发展报告,s_safety,安全生产,S,qualitative,found,,,青岛农商银行组织员工开展消防应急疏散演练，覆盖应急疏散、灭火器材实操等关键环节，提升全员应急处置能力，筑牢安全生产防线。,为进一步强化安全意识，提升全员应急处置能力，检验应急联动机制有效性，青岛农商银行组织员工开展消防应急疏散演练。本次演练覆盖应急疏散、灭火器材实操、初起火灾扑救等关键环节，通过实战演练切实筑牢安全生产防线。,68,002958_青农商行_2025_可持续发展报告:p68:b1,paragraph,0.0000,直接引用证据内容,2,0.941,false,false,none,,
002958_青农商行_2025_可持续发展报告,s_work_injury,工伤事故,S,quantitative,missing,,,,,,,,0.0000,,1,0.542,false,false,none,,
002958_青农商行_2025_可持续发展报告,s_product_quality,产品质量管理,S,qualitative,missing,,,,,,,,0.0000,,0,0.002,false,false,none,,
